customer_id,gender_female,senior_citizen,partner,dependents,tenure,phone_service,paperless_billing,monthly_charges,total_charges,churn,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
9360-AHGNL,1,1,1,0,43,1,1,109.55,4830.25,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,3.5833333333333335,0,0,112.3313953488372,1347.9767441860465,7,False,False,603.78,13.69,False
1087-UDSIH,1,0,0,0,3,1,1,19.6,59.75,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.25,1,0,19.916666666666668,239.0,1,False,False,29.88,9.8,False
5269-NRGDP,0,0,1,1,42,1,0,73.15,3088.25,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,3.5,0,0,73.5297619047619,882.3571428571429,6,False,False,441.18,10.45,False
6195-MELTI,0,0,0,0,57,1,1,54.65,3134.7,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,4.75,0,1,54.99473684210526,659.9368421052632,4,False,False,626.94,10.93,False
5485-WUYWF,0,1,0,0,2,1,0,66.4,94.55,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.16666666666666666,1,0,47.275,567.3000000000001,5,False,True,15.76,11.07,False
2121-JAFOM,1,0,1,0,72,1,1,115.55,8312.4,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,6.0,0,1,115.44999999999999,1385.3999999999999,8,False,True,923.6,12.84,True
8818-DOPVL,1,1,0,0,46,1,1,104.45,4863.85,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,3.8333333333333335,0,0,105.7358695652174,1268.8304347826088,6,False,False,694.84,14.92,False
2632-UCGVD,0,1,1,0,66,1,1,100.05,6871.9,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,5.5,0,1,104.11969696969696,1249.4363636363635,5,False,True,1145.32,16.68,True
5445-PZWGX,0,0,0,0,62,1,0,102.0,6529.25,1,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,5.166666666666667,0,1,105.31048387096774,1263.725806451613,6,False,False,932.75,14.57,True
1227-UDMZR,1,0,1,0,72,1,1,91.15,6637.9,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6.0,0,1,92.19305555555555,1106.3166666666666,8,False,True,737.54,10.13,False
5198-HQAEN,0,0,1,1,35,1,1,89.7,3165.6,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,2.9166666666666665,0,0,90.44571428571429,1085.3485714285714,5,False,False,527.6,14.95,False
9170-CCKOU,0,0,1,0,17,1,0,90.2,1454.15,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1.4166666666666667,0,0,85.53823529411765,1026.4588235294118,5,False,True,242.36,15.03,False
2167-FQSTQ,1,0,1,0,72,1,1,92.4,6786.1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,6.0,0,1,94.2513888888889,1131.0166666666667,8,False,False,754.01,10.27,False
2819-GWENI,1,0,1,1,28,1,0,19.9,543.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2.3333333333333335,0,0,19.392857142857142,232.7142857142857,1,False,False,271.5,9.95,False
1043-YCUTE,0,0,1,0,56,1,1,25.15,1327.15,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,4.666666666666667,0,1,23.699107142857144,284.38928571428573,1,False,True,663.58,12.58,False
3814-MLAXC,1,0,0,0,31,1,1,79.85,2404.15,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.5833333333333335,0,0,77.55322580645162,930.6387096774193,3,False,True,601.04,19.96,False
3572-UUHRS,0,0,0,0,45,1,0,18.85,867.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,3.75,0,0,19.273333333333333,231.28,1,False,True,433.65,9.43,False
2692-PFYTJ,1,0,0,0,1,1,1,25.75,25.75,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.08333333333333333,1,0,25.75,309.0,1,False,False,12.88,12.88,False
1226-UDFZR,1,0,0,0,2,1,1,49.6,114.7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.16666666666666666,1,0,57.35,688.2,3,False,False,28.68,12.4,False
5955-EPOAZ,1,0,0,0,6,1,1,20.95,109.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5,1,0,18.25,219.0,1,False,False,54.75,10.48,False
6821-JPCDC,1,0,1,0,48,1,1,97.05,4692.95,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,4.0,0,1,97.76979166666666,1173.2375,6,False,False,670.42,13.86,False
8815-LMFLX,0,0,1,1,25,1,1,25.4,546.85,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,2.0833333333333335,0,0,21.874000000000002,262.488,1,False,True,273.42,12.7,False
9135-HSWOC,0,0,1,1,64,1,1,19.7,1274.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,5.333333333333333,0,1,19.90703125,238.884375,1,False,True,637.02,9.85,False
8582-KRHPJ,0,0,0,0,50,0,1,35.0,1782.4,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4.166666666666667,0,1,35.648,427.776,3,False,False,445.6,8.75,False
5811-IWXYM,1,0,1,1,52,1,0,101.25,5301.1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,4.333333333333333,0,1,101.94423076923077,1223.3307692307694,5,False,True,883.52,16.88,True
7044-YAACC,0,1,1,0,4,1,1,70.2,280.35,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,1,0,70.0875,841.0500000000001,2,False,False,93.45,23.4,False
8189-XRIKE,1,1,0,0,32,1,0,90.95,2897.95,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.6666666666666665,0,0,90.5609375,1086.73125,4,False,False,579.59,18.19,False
1506-YJTYT,0,0,1,1,45,1,0,73.85,3371.0,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,3.75,0,0,74.91111111111111,898.9333333333333,6,False,True,481.57,10.55,False
4123-DVHPH,0,0,1,0,9,1,1,88.05,801.3,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.75,1,0,89.03333333333333,1068.3999999999999,4,False,False,160.26,17.61,False
6425-YQLLO,1,1,1,0,66,1,1,105.95,6975.25,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,5.5,0,1,105.68560606060606,1268.2272727272727,6,False,True,996.46,15.14,True
5442-UTCVD,0,0,0,1,3,1,0,91.85,257.05,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.25,1,0,85.68333333333334,1028.2,4,False,False,51.41,18.37,False
2228-BZDEE,1,0,0,0,54,1,0,20.1,1079.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,4.5,0,1,19.989814814814817,239.8777777777778,1,False,False,539.72,10.05,False
7734-DBOAI,1,0,1,1,1,0,0,40.1,40.1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.08333333333333333,1,0,40.1,481.20000000000005,3,False,False,10.02,10.02,False
2789-CZANW,1,0,1,1,64,1,0,110.3,6997.3,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,5.333333333333333,0,1,109.3328125,1311.99375,7,False,True,874.66,13.79,True
2091-RFFBA,1,1,0,0,31,1,1,73.9,2217.15,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.5833333333333335,0,0,71.5209677419355,858.2516129032258,2,False,False,739.05,24.63,False
2114-MGINA,1,0,0,0,14,1,1,89.8,1129.1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.1666666666666667,0,0,80.64999999999999,967.7999999999998,4,False,False,225.82,17.96,False
7596-LDUXP,1,0,0,0,12,1,1,85.15,979.05,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1.0,1,0,81.58749999999999,979.05,4,False,True,195.81,17.03,False
3740-RLMVT,0,1,1,0,67,1,1,60.95,4119.4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,5.583333333333333,0,1,61.483582089552236,737.8029850746268,5,False,True,686.57,10.16,False
4489-SNOJF,1,0,1,1,35,1,0,72.25,2568.55,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,2.9166666666666665,0,0,73.38714285714286,880.6457142857143,6,False,False,366.94,10.32,False
2192-OZITF,1,0,0,0,45,1,0,73.55,3349.1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,3.75,0,0,74.42444444444445,893.0933333333334,5,False,False,558.18,12.26,False
5651-CPDND,0,0,0,0,10,1,0,46.0,492.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8333333333333334,1,0,49.21,590.52,2,False,False,164.03,15.33,False
2186-QZEYA,1,1,0,0,29,1,1,58.55,1718.95,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4166666666666665,0,0,59.27413793103448,711.2896551724139,4,False,True,343.79,11.71,False
1131-ALZWV,1,0,0,0,24,1,0,24.6,605.25,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,2.0,0,0,25.21875,302.625,1,False,True,302.62,12.3,False
7729-XBTWX,0,0,1,1,66,1,1,19.75,1344.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,5.5,0,1,20.37121212121212,244.45454545454547,1,False,False,672.25,9.88,False
9134-WYRVP,0,0,0,0,51,1,0,86.35,4267.15,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,4.25,0,1,83.66960784313724,1004.035294117647,4,False,False,853.43,17.27,False
3284-SVCRO,1,0,1,0,45,1,0,25.5,1121.05,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,3.75,0,0,24.912222222222223,298.94666666666666,1,False,False,560.52,12.75,False
9732-OUYRN,1,0,1,0,49,1,0,19.0,918.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,4.083333333333333,0,1,18.748979591836736,224.98775510204084,1,False,True,459.35,9.5,False
0559-CKHUS,1,0,1,0,29,1,1,19.55,521.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2.4166666666666665,0,0,17.99310344827586,215.91724137931033,1,False,False,260.9,9.78,False
2931-SVLTV,0,0,1,1,40,1,1,110.1,4469.1,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,3.3333333333333335,0,0,111.7275,1340.73,7,False,True,558.64,13.76,False
6899-PPEEA,1,1,0,0,37,1,1,96.55,3580.3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,3.0833333333333335,0,0,96.76486486486488,1161.1783783783783,4,False,False,716.06,19.31,False
7504-UWHNB,0,0,0,0,25,1,0,69.75,1729.35,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0833333333333335,0,0,69.17399999999999,830.0879999999999,2,False,False,576.45,23.25,False
2582-FFFZR,1,0,0,0,22,0,1,50.6,1073.3,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1.8333333333333333,0,0,48.78636363636363,585.4363636363636,4,False,False,214.66,10.12,False
8908-NMQTX,0,0,0,0,72,0,1,65.6,4566.5,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6.0,0,1,63.423611111111114,761.0833333333334,7,False,True,570.81,8.2,False
2187-LZGPL,1,0,0,0,7,0,1,40.1,293.3,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.5833333333333334,1,0,41.9,502.8,3,False,True,73.32,10.02,False
1431-AIDJQ,0,0,1,1,33,1,0,82.1,2603.1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,2.75,0,0,78.88181818181818,946.5818181818181,7,False,True,325.39,10.26,False
6288-LBEAR,1,0,0,0,23,1,1,79.1,1783.75,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.9166666666666667,0,0,77.55434782608695,930.6521739130435,4,False,False,356.75,15.82,False
4597-NUCQV,0,1,0,0,24,1,1,101.25,2440.15,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0,0,0,101.67291666666667,1220.075,5,False,False,406.69,16.88,False
9019-QVLZD,1,0,0,0,1,1,0,79.55,79.55,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.08333333333333333,1,0,79.55,954.6,3,False,False,19.89,19.89,False
8413-YNHNV,0,0,0,0,69,1,0,90.65,6322.1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,5.75,0,1,91.62463768115943,1099.4956521739132,8,False,False,702.46,10.07,False
5808-TOTXO,1,0,0,1,3,1,1,20.55,57.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.25,1,0,19.133333333333333,229.6,1,False,True,28.7,10.28,False
4369-NYSCF,0,0,0,0,56,1,1,75.75,4284.65,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,4.666666666666667,0,1,76.51160714285713,918.1392857142856,6,False,True,612.09,10.82,False
6333-YDVLT,0,0,0,0,65,1,1,110.0,7138.65,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,5.416666666666667,0,1,109.8253846153846,1317.9046153846152,7,False,True,892.33,13.75,True
5324-KTGCG,0,0,1,0,71,1,0,20.85,1539.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,5.916666666666667,0,1,21.68661971830986,260.2394366197183,1,False,False,769.88,10.42,False
5599-HVLTW,1,1,0,0,14,1,1,80.35,1058.1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.1666666666666667,0,0,75.57857142857142,906.942857142857,3,False,True,264.52,20.09,False
7394-LWLYN,1,0,0,0,2,1,1,70.15,123.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16666666666666666,1,0,61.9,742.8000000000001,2,False,False,41.27,23.38,False
3707-LRWZD,1,0,0,0,32,1,0,84.05,2781.85,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2.6666666666666665,0,0,86.9328125,1043.1937500000001,3,False,False,695.46,21.01,False
6873-UDNLD,0,0,0,0,40,1,0,67.45,2731.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,3.3333333333333335,0,0,68.275,819.3,5,False,False,455.17,11.24,False
2700-LUEVA,0,0,0,0,1,1,0,20.75,20.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.08333333333333333,1,0,20.75,249.0,1,False,True,10.38,10.38,False
1455-ESIQH,0,0,0,0,1,1,1,89.1,89.1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.08333333333333333,1,0,89.1,1069.2,4,False,False,17.82,17.82,False
0958-YHXGP,1,0,0,0,7,1,1,69.9,497.3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5833333333333334,1,0,71.04285714285714,852.5142857142857,2,False,False,165.77,23.3,False
1101-SSWAG,1,0,1,0,15,1,1,51.1,711.15,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.25,0,0,47.41,568.92,2,False,False,237.05,17.03,False
2979-SXESE,1,0,1,1,17,1,0,94.4,1607.2,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1.4166666666666667,0,0,94.54117647058824,1134.4941176470588,5,False,False,267.87,15.73,False
4013-TLDHQ,0,0,0,0,19,1,1,78.25,1490.95,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1.5833333333333333,0,0,78.47105263157896,941.6526315789474,4,False,False,298.19,15.65,False
5743-KHMNA,0,0,0,0,71,1,0,25.55,1898.1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,5.916666666666667,0,1,26.733802816901406,320.8056338028169,1,False,True,949.05,12.78,False
4194-FJARJ,1,0,1,1,54,1,0,60.0,3273.95,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4.5,0,1,60.6287037037037,727.5444444444444,4,False,True,654.79,12.0,False
5325-UWTWJ,0,0,1,0,31,1,1,90.55,2929.75,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2.5833333333333335,0,0,94.50806451612904,1134.0967741935483,5,False,True,488.29,15.09,False
3969-GYXEL,1,0,0,0,11,1,0,76.4,838.7,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9166666666666666,1,0,76.24545454545455,914.9454545454546,3,False,False,209.68,19.1,False
9208-OLGAQ,1,1,0,0,18,1,1,84.95,1443.65,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.5,0,0,80.20277777777778,962.4333333333334,4,False,False,288.73,16.99,False
3244-CQPHU,1,1,0,0,72,1,1,110.1,7746.7,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,6.0,0,1,107.59305555555555,1291.1166666666666,7,False,True,968.34,13.76,True
2674-MLXMN,1,1,0,0,71,1,1,99.65,6951.15,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,5.916666666666667,0,1,97.90352112676055,1174.8422535211266,5,False,True,1158.52,16.61,False
9708-HPXWZ,0,1,0,0,5,0,0,45.4,214.75,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,0.4166666666666667,1,0,42.95,515.4,4,False,True,42.95,9.08,False
6992-TKNYO,0,0,1,0,38,1,0,69.0,2669.45,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,3.1666666666666665,0,0,70.2486842105263,842.9842105263158,5,False,True,444.91,11.5,False
4468-YDOVK,0,0,0,1,5,1,1,48.65,235.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4166666666666667,1,0,47.04,564.4799999999999,3,False,True,58.8,12.16,False
3754-DXMRT,0,1,0,0,2,1,1,44.15,92.65,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.16666666666666666,1,0,46.325,555.9000000000001,2,False,False,30.88,14.72,False
5792-JALQC,1,1,0,0,52,1,0,59.85,3103.25,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4.333333333333333,0,1,59.67788461538461,716.1346153846155,4,False,True,620.65,11.97,False
7130-VTEWQ,1,1,0,0,8,1,1,75.75,606.25,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6666666666666666,1,0,75.78125,909.375,2,False,False,202.08,25.25,False
2200-DSAAL,1,0,0,0,68,1,1,80.65,5330.2,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,5.666666666666667,0,1,78.38529411764705,940.6235294117646,6,False,False,761.46,11.52,False
4302-ZYFEL,0,0,1,1,69,1,1,20.55,1403.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,5.75,0,1,20.33478260869565,244.0173913043478,1,False,True,701.55,10.28,False
9351-LZYGF,1,0,1,0,42,1,1,66.4,2727.8,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3.5,0,0,64.94761904761906,779.3714285714286,5,False,True,454.63,11.07,False
4366-CTOUZ,1,0,0,0,50,1,1,100.2,5038.45,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,4.166666666666667,0,1,100.76899999999999,1209.2279999999998,6,False,False,719.78,14.31,True
6121-VZNQB,1,0,0,0,1,1,1,19.1,19.1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.08333333333333333,1,0,19.1,229.20000000000002,1,False,False,9.55,9.55,False
7903-CMPEY,0,1,1,0,1,1,1,80.3,80.3,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,1,0,80.3,963.6,3,False,False,20.08,20.08,False
1518-OMDIK,0,0,1,0,33,1,1,44.55,1462.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.75,0,0,44.32121212121212,531.8545454545455,2,False,True,487.53,14.85,False
6671-NGWON,1,0,0,0,7,1,0,20.35,150.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5833333333333334,1,0,21.514285714285712,258.1714285714285,1,False,False,75.3,10.18,False
0595-ITUDF,0,0,1,1,64,1,1,91.8,5960.5,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,5.333333333333333,0,1,93.1328125,1117.59375,5,False,False,993.42,15.3,False
6996-KNSML,1,0,0,0,1,1,1,74.9,74.9,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.08333333333333333,1,0,74.9,898.8000000000001,3,False,False,18.73,18.73,False
1955-IBMMB,0,0,0,0,59,1,1,20.2,1192.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,4.916666666666667,0,1,20.208474576271186,242.5016949152542,1,False,True,596.15,10.1,False
0096-BXERS,1,0,1,0,6,1,0,50.35,314.55,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5,1,0,52.425000000000004,629.1,2,False,False,104.85,16.78,False
3806-YAZOV,1,0,0,0,3,1,0,18.8,56.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.25,1,0,18.666666666666668,224.0,1,False,False,28.0,9.4,False
7998-ZLXWN,1,0,1,0,15,1,0,20.45,330.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1.25,0,0,22.053333333333335,264.64,1,False,True,165.4,10.22,False
6253-WRFHY,0,0,1,1,13,1,1,64.75,877.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,1.0833333333333333,0,0,67.48846153846154,809.8615384615385,4,False,False,175.47,12.95,False
9133-AYJZG,1,0,0,0,23,1,1,98.7,2249.1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1.9166666666666667,0,0,97.78695652173913,1173.4434782608694,5,False,True,374.85,16.45,False
2675-OTVVJ,0,1,1,0,31,1,0,89.45,2807.65,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.5833333333333335,0,0,90.56935483870969,1086.832258064516,4,False,False,561.53,17.89,False
8680-CGLTP,0,0,0,0,29,1,1,58.75,1696.2,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,2.4166666666666665,0,0,58.4896551724138,701.8758620689656,5,False,False,282.7,9.79,False
8430-TWCBX,1,0,1,0,49,1,0,20.7,1032.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,4.083333333333333,0,1,21.062244897959182,252.74693877551022,1,False,True,516.02,10.35,False
5018-GWURO,1,0,1,0,56,1,1,85.6,4902.8,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.666666666666667,0,1,87.55,1050.6,3,False,True,1225.7,21.4,False
6741-QRLUP,1,0,0,0,63,1,1,80.3,4995.35,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,5.25,0,1,79.29126984126985,951.4952380952382,7,False,True,624.42,10.04,False
4737-HOBAX,0,0,1,0,63,1,0,79.8,5034.05,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,5.25,0,1,79.90555555555555,958.8666666666667,6,False,True,719.15,11.4,False
0537-QYZZN,0,1,1,1,24,1,1,79.85,1857.75,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,0,0,77.40625,928.875,3,False,False,464.44,19.96,False
3340-QBBFM,0,1,1,0,36,1,0,54.1,1992.85,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,3.0,0,0,55.356944444444444,664.2833333333333,4,False,True,398.57,10.82,False
1704-NRWYE,1,1,0,0,9,1,1,80.85,751.65,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.75,1,0,83.51666666666667,1002.1999999999999,3,False,False,187.91,20.21,False
2592-SEIFQ,0,0,0,0,3,0,0,24.75,66.95,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25,1,0,22.316666666666666,267.8,1,False,False,33.48,12.38,False
8200-KLNYW,1,0,1,0,21,1,0,80.9,1714.95,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,1.75,0,0,81.66428571428571,979.9714285714286,7,False,False,214.37,10.11,False
3372-CDXFJ,0,0,1,1,13,1,0,24.5,343.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1.0833333333333333,0,0,26.430769230769233,317.1692307692308,1,False,True,171.8,12.25,False
4781-ZXYGU,0,0,1,1,1,1,1,20.15,20.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.08333333333333333,1,0,20.15,241.79999999999998,1,False,True,10.07,10.07,False
7632-YUTXB,1,0,1,1,25,1,0,20.05,520.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2.0833333333333335,0,0,20.804000000000002,249.648,1,False,False,260.05,10.02,False
